,nature,type,id,description,cwe_counts,cwe_id
6,CanFollow,base,822,Untrusted Pointer Dereference,1,787
7,CanFollow,base,823,Use of Out-of-range Pointer Offset,1,787
8,CanFollow,base,824,Access of Uninitialized Pointer,1,787
9,CanFollow,base,825,Expired Pointer Dereference,1,787
10,MemberOf,category,1218,Memory Buffer Errors,1,787
11,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,787
12,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,787
13,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),1,787
14,ParentOf,base,123,Write-what-where Condition,1,787
15,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,787
16,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),1,787
17,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,787
18,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,787
19,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,787
20,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,1,787
21,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,787
22,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,1,787
23,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,787
24,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,787
25,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,1,787
26,Self,base,787,,1,787
0,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,787
1,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),1,787
2,ParentOf,variant,121,Stack-based Buffer Overflow,1,787
3,ParentOf,variant,122,Heap-based Buffer Overflow,1,787
4,ParentOf,base,123,Write-what-where Condition,1,787
5,ParentOf,base,124,Buffer Underwrite ('Buffer Underflow'),1,787
6,CanFollow,base,822,Untrusted Pointer Dereference,1,787
7,CanFollow,base,823,Use of Out-of-range Pointer Offset,1,787
8,CanFollow,base,824,Access of Uninitialized Pointer,1,787
9,CanFollow,base,825,Expired Pointer Dereference,1,787
10,MemberOf,category,1218,Memory Buffer Errors,1,787
11,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,787
12,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,787
13,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),1,787
14,ParentOf,base,123,Write-what-where Condition,1,787
15,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,787
16,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),1,787
17,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,787
18,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,787
19,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,787
20,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,1,787
21,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,787
22,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,1,787
23,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,787
24,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,787
25,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,1,787
26,Self,base,787,,1,787
0,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
1,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),4,787
2,ParentOf,variant,121,Stack-based Buffer Overflow,4,787
3,ParentOf,variant,122,Heap-based Buffer Overflow,4,787
4,ParentOf,base,123,Write-what-where Condition,4,787
5,ParentOf,base,124,Buffer Underwrite ('Buffer Underflow'),4,787
6,CanFollow,base,822,Untrusted Pointer Dereference,4,787
7,CanFollow,base,823,Use of Out-of-range Pointer Offset,4,787
8,CanFollow,base,824,Access of Uninitialized Pointer,4,787
9,CanFollow,base,825,Expired Pointer Dereference,4,787
10,MemberOf,category,1218,Memory Buffer Errors,4,787
11,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
12,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
13,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),4,787
14,ParentOf,base,123,Write-what-where Condition,4,787
15,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,787
16,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),4,787
17,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,4,787
18,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,4,787
19,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,4,787
20,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,4,787
21,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,4,787
22,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,4,787
23,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,4,787
24,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,4,787
25,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,4,787
26,Self,base,787,,4,787
0,ChildOf,base,787,Out-of-bounds Write,4,120
1,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,4,120
2,CanFollow,base,170,Improper Null Termination,4,120
3,CanFollow,variant,231,Improper Handling of Extra Values,4,120
4,CanFollow,variant,416,Use After Free,4,120
5,CanFollow,variant,456,Missing Initialization of a Variable,4,120
6,CanPrecede,base,123,Write-what-where Condition,4,120
7,MemberOf,category,1218,Memory Buffer Errors,4,120
8,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,120
9,ChildOf,base,787,Out-of-bounds Write,4,120
10,ChildOf,base,787,Out-of-bounds Write,4,120
11,ChildOf,class,20,Improper Input Validation,4,120
12,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,4,120
13,MemberOf,category,726,OWASP Top Ten 2004 Category A5 - Buffer Overflows,4,120
14,MemberOf,category,741,CERT C Secure Coding Standard (2008) Chapter 8 - Characters and Strings (STR),4,120
15,MemberOf,category,802,2010 Top 25 - Risky Resource Management,4,120
16,MemberOf,category,865,2011 Top 25 - Risky Resource Management,4,120
17,MemberOf,category,875,CERT C++ Secure Coding Section 07 - Characters and Strings (STR),4,120
18,MemberOf,view,884,CWE Cross-section,4,120
19,MemberOf,category,970,SFP Secondary Cluster: Faulty Buffer Access,4,120
20,MemberOf,category,1129,CISQ Quality Measures (2016) - Reliability,4,120
21,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,4,120
22,MemberOf,category,1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR),4,120
23,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,4,120
24,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,4,120
25,Self,base,120,,4,120
0,ChildOf,pillar,710,Improper Adherence to Coding Standards,10,476
1,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,10,476
2,CanFollow,base,252,Unchecked Return Value,10,476
3,CanFollow,class,362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),10,476
4,CanFollow,variant,789,Memory Allocation with Excessive Size Value,10,476
5,CanFollow,base,1325,Improperly Controlled Sequential Memory Allocation,10,476
6,MemberOf,category,465,Pointer Issues,10,476
7,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,10,476
8,MemberOf,category,398,7PK - Code Quality,10,476
9,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,10,476
10,MemberOf,category,737,CERT C Secure Coding Standard (2008) Chapter 4 - Expressions (EXP),10,476
11,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),10,476
12,MemberOf,category,808,2010 Top 25 - Weaknesses On the Cusp,10,476
13,MemberOf,category,867,2011 Top 25 - Weaknesses On the Cusp,10,476
14,MemberOf,category,871,CERT C++ Secure Coding Section 03 - Expressions (EXP),10,476
15,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),10,476
16,MemberOf,view,884,CWE Cross-section,10,476
17,MemberOf,category,971,SFP Secondary Cluster: Faulty Pointer Use,10,476
18,MemberOf,category,1136,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 02. Expressions (EXP),10,476
19,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),10,476
20,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,10,476
21,MemberOf,category,1306,CISQ Quality Measures - Reliability,10,476
22,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,10,476
23,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,10,476
24,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,10,476
25,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,10,476
26,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,10,476
27,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,10,476
28,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,10,476
29,MemberOf,category,1445,OWASP Top Ten 2025 Category A10:2025 - Mishandling of Exceptional Conditions,10,476
30,Self,base,476,,10,476
0,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,10,824
1,CanPrecede,base,125,Out-of-bounds Read,10,824
2,CanPrecede,base,787,Out-of-bounds Write,10,824
3,MemberOf,category,465,Pointer Issues,10,824
4,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,10,824
5,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,10,824
6,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,10,824
7,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,10,824
8,Self,base,824,,10,824
0,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),4,94
1,ChildOf,class,913,Improper Control of Dynamically-Managed Code Resources,4,94
2,ParentOf,variant,95,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection'),4,94
3,ParentOf,base,96,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection'),4,94
4,ParentOf,base,1336,Improper Neutralization of Special Elements Used in a Template Engine,4,94
5,CanFollow,variant,98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),4,94
6,MemberOf,category,137,Data Neutralization Issues,4,94
7,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),4,94
8,MemberOf,category,1019,Validate Inputs,4,94
9,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,4,94
10,MemberOf,category,752,2009 Top 25 - Risky Resource Management,4,94
11,MemberOf,view,884,CWE Cross-section,4,94
12,MemberOf,category,991,SFP Secondary Cluster: Tainted Input to Environment,4,94
13,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,4,94
14,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,4,94
15,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,4,94
16,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,4,94
17,MemberOf,category,1409,Comprehensive Categorization: Injection,4,94
18,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,4,94
19,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,4,94
20,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,4,94
21,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,4,94
22,MemberOf,category,1447,General Software Weaknesses that Appear in Products that Use or Support AI/ML Technology,4,94
23,Self,base,94,,4,94
0,ChildOf,pillar,707,Improper Neutralization,6,74
1,ParentOf,class,75,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection),6,74
2,ParentOf,class,77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),6,74
3,ParentOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),6,74
4,ParentOf,base,91,XML Injection (aka Blind XPath Injection),6,74
5,ParentOf,base,93,Improper Neutralization of CRLF Sequences ('CRLF Injection'),6,74
6,ParentOf,base,94,Improper Control of Generation of Code ('Code Injection'),6,74
7,ParentOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),6,74
8,ParentOf,class,943,Improper Neutralization of Special Elements in Data Query Logic,6,74
9,ParentOf,base,1236,Improper Neutralization of Formula Elements in a CSV File,6,74
10,CanFollow,class,20,Improper Input Validation,6,74
11,CanFollow,class,116,Improper Encoding or Escaping of Output,6,74
12,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,6,74
13,ParentOf,class,77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),6,74
14,ParentOf,base,78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),6,74
15,ParentOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),6,74
16,ParentOf,base,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),6,74
17,ParentOf,base,89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),6,74
18,ParentOf,base,91,XML Injection (aka Blind XPath Injection),6,74
19,ParentOf,base,94,Improper Control of Generation of Code ('Code Injection'),6,74
20,ParentOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),6,74
21,ParentOf,base,1236,Improper Neutralization of Formula Elements in a CSV File,6,74
22,MemberOf,category,1019,Validate Inputs,6,74
23,MemberOf,category,727,OWASP Top Ten 2004 Category A6 - Injection Flaws,6,74
24,MemberOf,category,929,OWASP Top Ten 2013 Category A1 - Injection,6,74
25,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,6,74
26,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,6,74
27,MemberOf,category,1409,Comprehensive Categorization: Injection,6,74
28,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,6,74
29,Self,class,74,,6,74
0,ChildOf,pillar,707,Improper Neutralization,1,20
1,ParentOf,base,179,Incorrect Behavior Order: Early Validation,1,20
2,ParentOf,variant,622,Improper Validation of Function Hook Arguments,1,20
3,ParentOf,base,1173,Improper Use of Validation Framework,1,20
4,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,1,20
5,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",1,20
6,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,1,20
7,ParentOf,base,1287,Improper Validation of Specified Type of Input,1,20
8,ParentOf,base,1288,Improper Validation of Consistency within Input,1,20
9,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,1,20
10,PeerOf,class,345,Insufficient Verification of Data Authenticity,1,20
11,CanPrecede,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),1,20
12,CanPrecede,base,41,Improper Resolution of Path Equivalence,1,20
13,CanPrecede,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),1,20
14,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,20
15,CanPrecede,base,770,Allocation of Resources Without Limits or Throttling,1,20
16,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,1,20
17,ParentOf,variant,129,Improper Validation of Array Index,1,20
18,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,1,20
19,MemberOf,category,1019,Validate Inputs,1,20
20,ParentOf,base,15,External Control of System or Configuration Setting,1,20
