,nature,type,id,description,cwe_counts,cwe_id
1432,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,5,611
1433,MemberOf,view,1340,CISQ Data Protection Measures,5,611
1434,MemberOf,category,1349,OWASP Top Ten 2021 Category A05:2021 - Security Misconfiguration,5,611
1435,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,5,611
1436,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,5,611
1437,MemberOf,category,1396,Comprehensive Categorization: Access Control,5,611
1438,MemberOf,category,1437,OWASP Top Ten 2025 Category A02:2025 - Security Misconfiguration,5,611
1439,Self,base,611,,5,611
1440,ChildOf,base,91,XML Injection (aka Blind XPath Injection),1,643
1441,ChildOf,class,943,Improper Neutralization of Special Elements in Data Query Logic,1,643
1442,MemberOf,category,1019,Validate Inputs,1,643
1443,MemberOf,category,929,OWASP Top Ten 2013 Category A1 - Injection,1,643
1444,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,1,643
1445,MemberOf,category,1308,CISQ Quality Measures - Security,1,643
1446,MemberOf,view,1340,CISQ Data Protection Measures,1,643
1447,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,1,643
1448,MemberOf,category,1409,Comprehensive Categorization: Injection,1,643
1449,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,1,643
1450,Self,base,643,,1,643
1451,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,1,668
1452,ParentOf,variant,8,J2EE Misconfiguration: Entity Bean Declared Remote,1,668
1453,ParentOf,base,134,Use of Externally-Controlled Format String,1,668
1454,ParentOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,1,668
1455,ParentOf,base,374,Passing Mutable Objects to an Untrusted Method,1,668
1456,ParentOf,base,375,Returning a Mutable Object to an Untrusted Caller,1,668
1457,ParentOf,class,377,Insecure Temporary File,1,668
1458,ParentOf,class,402,Transmission of Private Resources into a New Sphere ('Resource Leak'),1,668
1459,ParentOf,base,427,Uncontrolled Search Path Element,1,668
1460,ParentOf,base,428,Unquoted Search Path or Element,1,668
1461,ParentOf,base,488,Exposure of Data Element to Wrong Session,1,668
1462,ParentOf,variant,491,Public cloneable() Method Without Final ('Object Hijack'),1,668
1463,ParentOf,variant,492,Use of Inner Class Containing Sensitive Data,1,668
1464,ParentOf,variant,493,Critical Public Variable Without Final Modifier,1,668
1465,ParentOf,variant,498,Cloneable Class Containing Sensitive Information,1,668
1466,ParentOf,variant,499,Serializable Class Containing Sensitive Data,1,668
1467,ParentOf,class,522,Insufficiently Protected Credentials,1,668
1468,ParentOf,base,524,Use of Cache Containing Sensitive Information,1,668
1469,ParentOf,base,552,Files or Directories Accessible to External Parties,1,668
1470,ParentOf,variant,582,"Array Declared Public, Final, and Static",1,668
1471,ParentOf,variant,583,finalize() Method Declared Public,1,668
1472,ParentOf,variant,608,Struts: Non-private Field in ActionForm Class,1,668
1473,ParentOf,class,642,External Control of Critical State Data,1,668
1474,ParentOf,class,732,Incorrect Permission Assignment for Critical Resource,1,668
1475,ParentOf,base,767,Access to Critical Private Variable via Public Method,1,668
1476,ParentOf,variant,927,Use of Implicit Intent for Sensitive Communication,1,668
1477,ParentOf,base,1189,Improper Isolation of Shared Resources on System-on-a-Chip (SoC),1,668
1478,ParentOf,base,1282,Assumed-Immutable Data is Stored in Writable Memory,1,668
1479,ParentOf,base,1327,Binding to an Unrestricted IP Address,1,668
1480,ParentOf,base,1331,Improper Isolation of Shared Resources in Network On Chip (NoC),1,668
1481,CanFollow,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),1,668
1482,CanFollow,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),1,668
1483,CanFollow,variant,942,Permissive Cross-domain Security Policy with Untrusted Domains,1,668
1484,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,1,668
1485,ParentOf,base,134,Use of Externally-Controlled Format String,1,668
1486,ParentOf,base,426,Untrusted Search Path,1,668
1487,ParentOf,base,427,Uncontrolled Search Path Element,1,668
1488,ParentOf,base,428,Unquoted Search Path or Element,1,668
1489,ParentOf,base,552,Files or Directories Accessible to External Parties,1,668
1490,MemberOf,category,1011,Authorize Actors,1,668
1491,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,1,668
1492,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,1,668
1493,MemberOf,category,1364,ICS Communications: Zone Boundary Failures,1,668
1494,MemberOf,category,1403,Comprehensive Categorization: Exposed Resource,1,668
1495,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,1,668
1496,Self,class,668,,1,668
1497,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,1,673
1498,ParentOf,base,426,Untrusted Search Path,1,673
1499,MemberOf,category,1011,Authorize Actors,1,673
1500,MemberOf,category,991,SFP Secondary Cluster: Tainted Input to Environment,1,673
1501,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,1,673
1502,Self,class,673,,1,673
1503,ChildOf,class,1177,Use of Prohibited Code,16,676
1504,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,16,676
1505,MemberOf,category,1228,API / Function Errors,16,676
1506,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),16,676
1507,MemberOf,category,743,CERT C Secure Coding Standard (2008) Chapter 10 - Input Output (FIO),16,676
1508,MemberOf,category,746,CERT C Secure Coding Standard (2008) Chapter 13 - Error Handling (ERR),16,676
1509,MemberOf,category,865,2011 Top 25 - Risky Resource Management,16,676
1510,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),16,676
1511,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),16,676
1512,MemberOf,view,884,CWE Cross-section,16,676
1513,MemberOf,category,1001,SFP Secondary Cluster: Use of an Improper API,16,676
1514,MemberOf,category,1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR),16,676
1515,MemberOf,category,1165,SEI CERT C Coding Standard - Guidelines 10. Environment (ENV),16,676
1516,MemberOf,category,1167,SEI CERT C Coding Standard - Guidelines 12. Error Handling (ERR),16,676
1517,MemberOf,category,1169,SEI CERT C Coding Standard - Guidelines 14. Concurrency (CON),16,676
1518,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),16,676
1519,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,16,676
1520,MemberOf,category,1441,OWASP Top Ten 2025 Category A06:2025 - Insecure Design,16,676
1521,Self,base,676,,16,676
1522,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,1,704
1523,ParentOf,variant,588,Attempt to Access Child of a Non-structure Pointer,1,704
1524,ParentOf,base,681,Incorrect Conversion between Numeric Types,1,704
1525,ParentOf,base,843,Access of Resource Using Incompatible Type ('Type Confusion'),1,704
1526,ParentOf,base,1389,Incorrect Parsing of Numbers with Different Radices,1,704
1527,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,1,704
1528,ParentOf,base,681,Incorrect Conversion between Numeric Types,1,704
1529,ParentOf,base,843,Access of Resource Using Incompatible Type ('Type Confusion'),1,704
1530,MemberOf,category,737,CERT C Secure Coding Standard (2008) Chapter 4 - Expressions (EXP),1,704
1531,MemberOf,category,741,CERT C Secure Coding Standard (2008) Chapter 8 - Characters and Strings (STR),1,704
1532,MemberOf,category,747,CERT C Secure Coding Standard (2008) Chapter 14 - Miscellaneous (MSC),1,704
1533,MemberOf,category,875,CERT C++ Secure Coding Section 07 - Characters and Strings (STR),1,704
1534,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),1,704
1535,MemberOf,category,998,SFP Secondary Cluster: Glitch in Computation,1,704
1536,MemberOf,category,1129,CISQ Quality Measures (2016) - Reliability,1,704
1537,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),1,704
1538,MemberOf,category,1158,SEI CERT C Coding Standard - Guidelines 04. Integers (INT),1,704
1539,MemberOf,category,1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR),1,704
1540,MemberOf,category,1306,CISQ Quality Measures - Reliability,1,704
1541,MemberOf,view,1340,CISQ Data Protection Measures,1,704
1542,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,1,704
1543,Self,class,704,,1,704
1544,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,38,706
1545,ParentOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),38,706
1546,ParentOf,base,41,Improper Resolution of Path Equivalence,38,706
1547,ParentOf,base,59,Improper Link Resolution Before File Access ('Link Following'),38,706
1548,ParentOf,base,66,Improper Handling of File Names that Identify Virtual Resources,38,706
1549,ParentOf,variant,98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),38,706
1550,ParentOf,base,178,Improper Handling of Case Sensitivity,38,706
1551,ParentOf,base,386,Symbolic Name not Mapping to Correct Object,38,706
1552,ParentOf,variant,827,Improper Control of Document Type Definition,38,706
1553,PeerOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),38,706
1554,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,38,706
1555,ParentOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),38,706
1556,ParentOf,base,59,Improper Link Resolution Before File Access ('Link Following'),38,706
1557,ParentOf,base,178,Improper Handling of Case Sensitivity,38,706
1558,MemberOf,category,932,OWASP Top Ten 2013 Category A4 - Insecure Direct Object References,38,706
1559,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,38,706
1560,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,38,706
1561,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,38,706
1562,Self,class,706,,38,706
1563,ChildOf,class,405,Asymmetric Resource Consumption (Amplification),1,776
1564,ChildOf,class,674,Uncontrolled Recursion,1,776
1565,CanFollow,variant,827,Improper Control of Document Type Definition,1,776
1566,MemberOf,category,19,Data Processing Errors,1,776
1567,ChildOf,class,674,Uncontrolled Recursion,1,776
1568,MemberOf,category,1030,OWASP Top Ten 2017 Category A4 - XML External Entities (XXE),1,776
1569,MemberOf,category,1349,OWASP Top Ten 2021 Category A05:2021 - Security Misconfiguration,1,776
1570,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,1,776
1571,MemberOf,category,1437,OWASP Top Ten 2025 Category A02:2025 - Security Misconfiguration,1,776
1572,Self,base,776,,1,776
1573,ChildOf,base,344,Use of Invariant Value in Dynamically Changing Context,3,798
1574,ChildOf,class,671,Lack of Administrator Control over Security,3,798
1575,ChildOf,class,1391,Use of Weak Credentials,3,798
1576,ParentOf,variant,259,Use of Hard-coded Password,3,798
1577,ParentOf,variant,321,Use of Hard-coded Cryptographic Key,3,798
1578,PeerOf,base,257,Storing Passwords in a Recoverable Format,3,798
1579,MemberOf,category,255,Credentials Management Errors,3,798
1580,MemberOf,category,320,Key Management Errors,3,798
1581,ChildOf,class,287,Improper Authentication,3,798
1582,MemberOf,category,1010,Authenticate Actors,3,798
1583,ParentOf,variant,259,Use of Hard-coded Password,3,798
1584,ParentOf,variant,321,Use of Hard-coded Cryptographic Key,3,798
1585,ParentOf,variant,259,Use of Hard-coded Password,3,798
1586,ParentOf,variant,321,Use of Hard-coded Cryptographic Key,3,798
1587,MemberOf,category,254,7PK - Security Features,3,798
1588,MemberOf,category,724,OWASP Top Ten 2004 Category A3 - Broken Authentication and Session Management,3,798
1589,MemberOf,category,753,2009 Top 25 - Porous Defenses,3,798
1590,MemberOf,category,803,2010 Top 25 - Porous Defenses,3,798
1591,MemberOf,category,812,OWASP Top Ten 2010 Category A3 - Broken Authentication and Session Management,3,798
1592,MemberOf,category,861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC),3,798
1593,MemberOf,category,866,2011 Top 25 - Porous Defenses,3,798
1594,MemberOf,view,884,CWE Cross-section,3,798
1595,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,3,798
1596,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),3,798
1597,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,3,798
1598,MemberOf,category,1308,CISQ Quality Measures - Security,3,798
1599,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,3,798
1600,MemberOf,view,1340,CISQ Data Protection Measures,3,798
1601,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,3,798
1602,MemberOf,category,1353,OWASP Top Ten 2021 Category A07:2021 - Identification and Authentication Failures,3,798
1603,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,3,798
1604,MemberOf,category,1396,Comprehensive Categorization: Access Control,3,798
1605,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,3,798
1606,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,3,798
1607,MemberOf,category,1442,OWASP Top Ten 2025 Category A07:2025 - Authentication Failures,3,798
1608,Self,base,798,,3,798
1609,ChildOf,class,913,Improper Control of Dynamically-Managed Code Resources,1,915
1610,ParentOf,variant,1321,Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),1,915
1611,PeerOf,base,502,Deserialization of Untrusted Data,1,915
1612,MemberOf,category,399,Resource Management Errors,1,915
1613,MemberOf,view,1340,CISQ Data Protection Measures,1,915
1614,MemberOf,category,1354,OWASP Top Ten 2021 Category A08:2021 - Software and Data Integrity Failures,1,915
1615,MemberOf,category,1415,Comprehensive Categorization: Resource Control,1,915
1616,MemberOf,category,1443,OWASP Top Ten 2025 Category A08:2025 - Software or Data Integrity Failures,1,915
1617,Self,base,915,,1,915
1618,ChildOf,class,862,Missing Authorization,24,939
1619,ChildOf,base,940,Improper Verification of Source of a Communication Channel,24,939
1620,MemberOf,category,1212,Authorization Errors,24,939
1621,MemberOf,category,1011,Authorize Actors,24,939
1622,MemberOf,category,1396,Comprehensive Categorization: Access Control,24,939
1623,Self,base,939,,24,939
1624,ChildOf,base,183,Permissive List of Allowed Inputs,5,942
1625,ChildOf,class,863,Incorrect Authorization,5,942
1626,ChildOf,class,923,Improper Restriction of Communication Channel to Intended Endpoints,5,942
1627,CanPrecede,class,668,Exposure of Resource to Wrong Sphere,5,942
1628,MemberOf,category,1011,Authorize Actors,5,942
1629,MemberOf,category,1349,OWASP Top Ten 2021 Category A05:2021 - Security Misconfiguration,5,942
1630,MemberOf,category,1396,Comprehensive Categorization: Access Control,5,942
1631,MemberOf,category,1437,OWASP Top Ten 2025 Category A02:2025 - Security Misconfiguration,5,942
1632,Self,variant,942,,5,942
1633,ChildOf,class,923,Improper Restriction of Communication Channel to Intended Endpoints,1,1275
1634,CanPrecede,composite,352,Cross-Site Request Forgery (CSRF),1,1275
1635,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,1,1275
1636,MemberOf,category,1396,Comprehensive Categorization: Access Control,1,1275
1637,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,1,1275
1638,Self,variant,1275,,1,1275
