,nature,type,id,description,cwe_counts,cwe_id
8,ParentOf,base,124,Buffer Underwrite ('Buffer Underflow'),1,787
9,CanFollow,base,822,Untrusted Pointer Dereference,1,787
10,CanFollow,base,823,Use of Out-of-range Pointer Offset,1,787
11,CanFollow,base,824,Access of Uninitialized Pointer,1,787
12,CanFollow,base,825,Expired Pointer Dereference,1,787
13,MemberOf,category,1218,Memory Buffer Errors,1,787
14,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,787
15,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,787
16,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,787
17,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,787
18,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,787
19,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,787
20,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,1,787
21,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,787
22,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,1,787
23,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,787
24,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,787
3,ChildOf,pillar,707,Improper Neutralization,1,20
4,ParentOf,base,179,Incorrect Behavior Order: Early Validation,1,20
5,ParentOf,variant,622,Improper Validation of Function Hook Arguments,1,20
6,ParentOf,base,1173,Improper Use of Validation Framework,1,20
7,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,1,20
8,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",1,20
9,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,1,20
10,ParentOf,base,1287,Improper Validation of Specified Type of Input,1,20
11,ParentOf,base,1288,Improper Validation of Consistency within Input,1,20
12,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,1,20
13,PeerOf,class,345,Insufficient Verification of Data Authenticity,1,20
14,CanPrecede,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),1,20
15,CanPrecede,base,41,Improper Resolution of Path Equivalence,1,20
16,CanPrecede,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),1,20
17,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,20
18,CanPrecede,base,770,Allocation of Resources Without Limits or Throttling,1,20
19,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,1,20
20,ParentOf,variant,129,Improper Validation of Array Index,1,20
21,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,1,20
22,MemberOf,category,1019,Validate Inputs,1,20
23,ParentOf,base,15,External Control of System or Configuration Setting,1,20
24,ParentOf,base,73,External Control of File Name or Path,1,20
25,ParentOf,variant,102,Struts: Duplicate Validation Forms,1,20
26,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,1,20
27,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,1,20
28,ParentOf,variant,105,Struts: Form Field Without Validator,1,20
29,ParentOf,variant,106,Struts: Plug-in Framework not in Use,1,20
30,ParentOf,variant,107,Struts: Unused Validation Form,1,20
31,ParentOf,variant,108,Struts: Unvalidated Action Form,1,20
32,ParentOf,variant,109,Struts: Validator Turned Off,1,20
33,ParentOf,variant,110,Struts: Validator Without Form Field,1,20
34,ParentOf,variant,111,Direct Use of Unsafe JNI,1,20
35,ParentOf,base,112,Missing XML Validation,1,20
36,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),1,20
37,ParentOf,class,114,Process Control,1,20
38,ParentOf,base,117,Improper Output Neutralization for Logs,1,20
39,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,1,20
40,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),1,20
41,ParentOf,base,134,Use of Externally-Controlled Format String,1,20
42,ParentOf,base,170,Improper Null Termination,1,20
43,ParentOf,base,190,Integer Overflow or Wraparound,1,20
44,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,1,20
45,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),1,20
46,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,1,20
47,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,1,20
48,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,1,20
49,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),1,20
50,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),1,20
51,MemberOf,category,746,CERT C Secure Coding Standard (2008) Chapter 13 - Error Handling (ERR),1,20
52,MemberOf,category,747,CERT C Secure Coding Standard (2008) Chapter 14 - Miscellaneous (MSC),1,20
53,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,1,20
54,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),1,20
55,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),1,20
56,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),1,20
57,MemberOf,category,994,SFP Secondary Cluster: Tainted Input to Variable,1,20
58,MemberOf,category,1005,7PK - Input Validation and Representation,1,20
59,MemberOf,category,1163,SEI CERT C Coding Standard - Guidelines 09. Input Output (FIO),1,20
60,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,20
61,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,20
62,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,1,20
63,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,20
64,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,1,20
65,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,20
66,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,1,20
67,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,20
68,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,20
4,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,787
5,ParentOf,variant,121,Stack-based Buffer Overflow,5,787
6,ParentOf,variant,122,Heap-based Buffer Overflow,5,787
7,ParentOf,base,123,Write-what-where Condition,5,787
8,ParentOf,base,124,Buffer Underwrite ('Buffer Underflow'),5,787
9,CanFollow,base,822,Untrusted Pointer Dereference,5,787
10,CanFollow,base,823,Use of Out-of-range Pointer Offset,5,787
11,CanFollow,base,824,Access of Uninitialized Pointer,5,787
12,CanFollow,base,825,Expired Pointer Dereference,5,787
13,MemberOf,category,1218,Memory Buffer Errors,5,787
14,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,787
15,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,787
16,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,787
17,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,5,787
18,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,5,787
19,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,5,787
20,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,5,787
21,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,5,787
22,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,5,787
23,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,5,787
24,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,5,787
3,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,120
4,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,5,120
5,CanFollow,base,170,Improper Null Termination,5,120
6,CanFollow,variant,231,Improper Handling of Extra Values,5,120
7,CanFollow,variant,416,Use After Free,5,120
8,CanFollow,variant,456,Missing Initialization of a Variable,5,120
9,CanPrecede,base,123,Write-what-where Condition,5,120
10,MemberOf,category,1218,Memory Buffer Errors,5,120
11,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,120
12,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,120
13,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,120
14,ChildOf,class,20,Improper Input Validation,5,120
15,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,5,120
16,MemberOf,category,726,OWASP Top Ten 2004 Category A5 - Buffer Overflows,5,120
17,MemberOf,category,741,CERT C Secure Coding Standard (2008) Chapter 8 - Characters and Strings (STR),5,120
18,MemberOf,category,802,2010 Top 25 - Risky Resource Management,5,120
19,MemberOf,category,865,2011 Top 25 - Risky Resource Management,5,120
20,MemberOf,category,875,CERT C++ Secure Coding Section 07 - Characters and Strings (STR),5,120
21,MemberOf,view,884,CWE Cross-section,5,120
22,MemberOf,category,970,SFP Secondary Cluster: Faulty Buffer Access,5,120
23,MemberOf,category,1129,CISQ Quality Measures (2016) - Reliability,5,120
24,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,5,120
25,MemberOf,category,1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR),5,120
26,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,5,120
4,ChildOf,pillar,710,Improper Adherence to Coding Standards,7,476
5,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,7,476
6,CanFollow,base,252,Unchecked Return Value,7,476
7,CanFollow,class,362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),7,476
8,CanFollow,variant,789,Memory Allocation with Excessive Size Value,7,476
9,CanFollow,base,1325,Improperly Controlled Sequential Memory Allocation,7,476
10,MemberOf,category,465,Pointer Issues,7,476
11,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,7,476
12,MemberOf,category,398,7PK - Code Quality,7,476
13,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,7,476
14,MemberOf,category,737,CERT C Secure Coding Standard (2008) Chapter 4 - Expressions (EXP),7,476
15,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),7,476
16,MemberOf,category,808,2010 Top 25 - Weaknesses On the Cusp,7,476
17,MemberOf,category,867,2011 Top 25 - Weaknesses On the Cusp,7,476
18,MemberOf,category,871,CERT C++ Secure Coding Section 03 - Expressions (EXP),7,476
19,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),7,476
20,MemberOf,view,884,CWE Cross-section,7,476
21,MemberOf,category,971,SFP Secondary Cluster: Faulty Pointer Use,7,476
22,MemberOf,category,1136,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 02. Expressions (EXP),7,476
23,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),7,476
24,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,7,476
25,MemberOf,category,1306,CISQ Quality Measures - Reliability,7,476
26,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,7,476
27,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,7,476
28,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,7,476
29,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,7,476
30,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,7,476
31,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,7,476
2,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,7,824
3,CanPrecede,base,125,Out-of-bounds Read,7,824
4,CanPrecede,base,787,Out-of-bounds Write,7,824
5,MemberOf,category,465,Pointer Issues,7,824
6,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,7,824
7,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,7,824
8,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,7,824
9,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,7,824
2,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,2,668
3,ParentOf,variant,8,J2EE Misconfiguration: Entity Bean Declared Remote,2,668
4,ParentOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2,668
5,ParentOf,base,134,Use of Externally-Controlled Format String,2,668
6,ParentOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,2,668
7,ParentOf,base,374,Passing Mutable Objects to an Untrusted Method,2,668
8,ParentOf,base,375,Returning a Mutable Object to an Untrusted Caller,2,668
9,ParentOf,class,377,Insecure Temporary File,2,668
10,ParentOf,class,402,Transmission of Private Resources into a New Sphere ('Resource Leak'),2,668
11,ParentOf,base,427,Uncontrolled Search Path Element,2,668
12,ParentOf,base,428,Unquoted Search Path or Element,2,668
13,ParentOf,base,488,Exposure of Data Element to Wrong Session,2,668
14,ParentOf,variant,491,Public cloneable() Method Without Final ('Object Hijack'),2,668
15,ParentOf,variant,492,Use of Inner Class Containing Sensitive Data,2,668
16,ParentOf,variant,493,Critical Public Variable Without Final Modifier,2,668
17,ParentOf,variant,498,Cloneable Class Containing Sensitive Information,2,668
18,ParentOf,variant,499,Serializable Class Containing Sensitive Data,2,668
19,ParentOf,class,522,Insufficiently Protected Credentials,2,668
20,ParentOf,base,524,Use of Cache Containing Sensitive Information,2,668
21,ParentOf,base,552,Files or Directories Accessible to External Parties,2,668
22,ParentOf,variant,582,"Array Declared Public, Final, and Static",2,668
23,ParentOf,variant,583,finalize() Method Declared Public,2,668
24,ParentOf,variant,608,Struts: Non-private Field in ActionForm Class,2,668
25,ParentOf,class,642,External Control of Critical State Data,2,668
26,ParentOf,class,732,Incorrect Permission Assignment for Critical Resource,2,668
27,ParentOf,base,767,Access to Critical Private Variable via Public Method,2,668
28,ParentOf,variant,927,Use of Implicit Intent for Sensitive Communication,2,668
29,ParentOf,base,1189,Improper Isolation of Shared Resources on System-on-a-Chip (SoC),2,668
30,ParentOf,base,1282,Assumed-Immutable Data is Stored in Writable Memory,2,668
31,ParentOf,base,1327,Binding to an Unrestricted IP Address,2,668
32,ParentOf,base,1331,Improper Isolation of Shared Resources in Network On Chip (NoC),2,668
33,CanFollow,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),2,668
34,CanFollow,variant,942,Permissive Cross-domain Policy with Untrusted Domains,2,668
35,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,2,668
36,ParentOf,base,134,Use of Externally-Controlled Format String,2,668
37,ParentOf,base,426,Untrusted Search Path,2,668
38,ParentOf,base,427,Uncontrolled Search Path Element,2,668
39,ParentOf,base,428,Unquoted Search Path or Element,2,668
40,ParentOf,base,552,Files or Directories Accessible to External Parties,2,668
41,MemberOf,category,1011,Authorize Actors,2,668
42,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,2,668
43,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,2,668
44,MemberOf,category,1364,ICS Communications: Zone Boundary Failures,2,668
45,MemberOf,category,1403,Comprehensive Categorization: Exposed Resource,2,668
4,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),1,94
5,ChildOf,class,913,Improper Control of Dynamically-Managed Code Resources,1,94
6,ParentOf,variant,95,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection'),1,94
7,ParentOf,base,96,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection'),1,94
8,ParentOf,base,1336,Improper Neutralization of Special Elements Used in a Template Engine,1,94
9,CanFollow,variant,98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),1,94
10,MemberOf,category,137,Data Neutralization Issues,1,94
11,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),1,94
